scenario,year,comuna,ivc_initial,investment_allocated,wellbeing,ivc_current,infrastructure_capacity,cumulative_investment
focalizado,7,Guayabal,0.2939582131169325,160000.0,0.9410685500068204,0.20149774020697458,1.0,202857.14285714284
focalizado,7,La America,0.3362821805600953,7142.857142857143,0.9393850880070951,0.23050929156307998,0.9871428571428571,202857.14285714284
focalizado,7,La América,0.2453972583784103,7142.857142857143,0.8087116251716011,0.22585390349574033,0.7096027416215895,50000.0
focalizado,7,La Candelaria,0.3284815219046906,7142.857142857143,0.9496297843051239,0.22516222173800668,0.9935714285714285,202857.14285714284
focalizado,7,Laureles Estadio,0.2609715834417142,7142.857142857143,0.7976211417687871,0.24018789456435527,0.6940284165582856,50000.0
focalizado,7,Laureles—Estadio,0.2896941836113199,7142.857142857143,0.7741209934265556,0.26662303654483127,0.66530581638868,50000.0
focalizado,7,Manrique,0.4831936683707025,7142.857142857143,0.9833227621369331,0.24667918361034835,0.9807142857142856,355714.28571428574
focalizado,7,Palmitas,0.3551841902621477,7142.857142857143,0.9415113105192323,0.24346593665881963,0.9807142857142856,202857.14285714284
focalizado,7,Poblado,0.2866218429148159,7142.857142857143,0.7767478561725993,0.26379537602507025,0.6683781570851839,50000.0
focalizado,7,Popular,0.4731515803261334,7142.857142857143,0.985189599174217,0.24155251444489673,0.9807142857142856,355714.28571428574
focalizado,7,Robledo,0.3809290833111641,7142.857142857143,0.9533944684383059,0.2611131311911373,0.9678571428571427,202857.14285714284
focalizado,7,San Antonio de Prado,0.3628186620871079,7142.857142857143,0.9496404814590115,0.24869909141265992,0.9742857142857142,202857.14285714284
focalizado,7,San Cristobal,0.3782238267928748,7142.857142857143,0.9469286243221321,0.25925877553515636,0.9678571428571427,202857.14285714284
focalizado,7,San Cristóbal,0.3277794658184306,7142.857142857143,0.9455075086950397,0.22468098764224878,0.9935714285714285,202857.14285714284
focalizado,7,San Javier,0.3989501853562258,160000.0,0.9800597865175346,0.20367134850237617,1.0,355714.2857142857
focalizado,7,San Sebastián De Palmitas,0.3321310073097495,7142.857142857143,0.9505509044576871,0.2276638121995911,0.9871428571428571,202857.14285714284
focalizado,7,Santa Cruz,0.5004827836013235,7142.857142857143,0.9876505753875083,0.2555055923768698,0.9742857142857142,355714.28571428574
focalizado,7,Santa Elena,0.3728140632950581,7142.857142857143,0.9375412103250325,0.2555505780049494,0.9742857142857142,202857.14285714284
focalizado,7,Villa Hermosa,0.4750997471107077,7142.857142857143,0.975904278379251,0.2425470891328806,0.9807142857142856,355714.28571428574
focalizado,8,Altavista,0.3704456981468046,7142.857142857143,0.9407706703365305,0.2509344363878507,0.9678571428571427,210000.0
focalizado,8,Aranjuez,0.3935666572901884,7142.857142857143,0.9838284651335385,0.19855493861117193,0.9935714285714285,362857.1428571429
focalizado,8,Belen,0.3425722965511132,7142.857142857143,0.9553451126473469,0.23205340644306452,0.9807142857142856,210000.0
focalizado,8,Belén,0.2777864067363451,7142.857142857143,0.7924423677582894,0.25265041296675694,0.6707850218350833,57142.857142857145
focalizado,8,Buenos Aires,0.3766545977648581,160000.0,0.9894391887918934,0.19002278051637553,1.0,362857.14285714284
focalizado,8,Castilla,0.3330419610184535,7142.857142857143,0.9536991721080874,0.225597698123495,0.9807142857142856,210000.0
focalizado,8,Corregimiento de Altavista,0.3291826223582815,7142.857142857143,0.9472792763756112,0.2229834392014321,0.9807142857142856,210000.0
focalizado,8,Corregimiento de San Antonio de Prado,0.3217874663141616,7142.857142857143,0.9306532202812177,0.2179740698843776,0.9871428571428571,210000.0
focalizado,8,Corregimiento de San Cristóbal,0.3158506949794417,7142.857142857143,0.9459811395961706,0.21395258879742182,0.9935714285714285,210000.0
focalizado,8,Corregimiento de San Sebastián de Palmitas,0.4373439708907143,7142.857142857143,0.9856418879587803,0.22064065561362986,0.9871428571428571,362857.1428571429
focalizado,8,Corregimiento de Santa Elena,0.3512606746087753,7142.857142857143,0.9508757231858715,0.2379387852230875,0.9742857142857142,210000.0
focalizado,8,Doce de Octubre,0.3969320392133851,7142.857142857143,0.9925028213012507,0.2002527785800461,0.9935714285714285,362857.1428571429
focalizado,8,Doce de octubre,0.3258947816816185,7142.857142857143,0.9533452089185813,0.22075630455994802,0.9871428571428571,210000.0
focalizado,8,El Poblado,0.2290505523626347,7142.857142857143,0.829018565292442,0.20832450847607248,0.7195208762087937,57142.857142857145
focalizado,8,Guayabal,0.2939582131169325,7142.857142857143,0.9433107646183737,0.1991229454116781,0.9935714285714285,210000.0
focalizado,8,La America,0.3362821805600953,7142.857142857143,0.9415358984762962,0.22779257491251512,0.9807142857142856,210000.0
focalizado,8,La América,0.2453972583784103,7142.857142857143,0.8158136402775983,0.22319205391882624,0.7031741701930181,57142.857142857145
focalizado,8,La Candelaria,0.3284815219046906,7142.857142857143,0.9513752009637156,0.22250852412466587,0.9871428571428571,210000.0
focalizado,8,Laureles Estadio,0.2609715834417142,7142.857142857143,0.8045103494123754,0.2373571086641325,0.6875998451297142,57142.857142857145
focalizado,8,Laureles—Estadio,0.2896941836113199,160000.0,0.9469848499420565,0.19623455489699582,1.0,210000.0
focalizado,8,Manrique,0.4831936683707025,7142.857142857143,0.9839574520197885,0.24377189323208354,0.9742857142857142,362857.1428571429
focalizado,8,Palmitas,0.3551841902621477,7142.857142857143,0.943682105584522,0.24059651669105497,0.9742857142857142,210000.0
focalizado,8,Poblado,0.2866218429148159,160000.0,0.9578725343103011,0.1941533967544517,1.0,210000.0
focalizado,8,Popular,0.4731515803261334,7142.857142857143,0.9857918006506511,0.2387056455246533,0.9742857142857142,362857.1428571429
focalizado,8,Robledo,0.3809290833111641,160000.0,0.9902463608755901,0.19217926455667708,1.0,362857.14285714284
focalizado,8,San Antonio de Prado,0.3628186620871079,7142.857142857143,0.9514762789085953,0.24576799497815358,0.9678571428571427,210000.0
focalizado,8,San Cristobal,0.3782238267928748,160000.0,0.9896075964099138,0.19081445879387507,1.0,362857.14285714284
focalizado,8,San Cristóbal,0.3277794658184306,7142.857142857143,0.9474128321501091,0.22203296171646514,0.9871428571428571,210000.0
focalizado,8,San Javier,0.3989501853562258,7142.857142857143,0.9808464638899952,0.20127093618074102,0.9935714285714285,362857.1428571429
focalizado,8,San Sebastián De Palmitas,0.3321310073097495,7142.857142857143,0.9524309889829357,0.2249806315558102,0.9807142857142856,210000.0
focalizado,8,Santa Cruz,0.5004827836013235,7142.857142857143,0.9880566622924464,0.25249427646671385,0.9678571428571427,362857.1428571429
focalizado,8,Santa Elena,0.3728140632950581,7142.857142857143,0.9397054243560894,0.2525387319070339,0.9678571428571427,210000.0
focalizado,8,Villa Hermosa,0.4750997471107077,7142.857142857143,0.9767744804422858,0.23968849843952877,0.9742857142857142,362857.1428571429
focalizado,9,Altavista,0.3704456981468046,160000.0,0.989517241136491,0.18468774518145809,1.0,370000.0
focalizado,9,Aranjuez,0.3935666572901884,7142.857142857143,0.9843616936980722,0.1962148268346831,0.9871428571428571,370000.0
focalizado,9,Belen,0.3425722965511132,7142.857142857143,0.9567459200392807,0.22931849129569984,0.9742857142857142,217142.85714285713
focalizado,9,Belén,0.2777864067363451,160000.0,0.9411590443306121,0.1859507039435331,1.0,217142.85714285716
focalizado,9,Buenos Aires,0.3766545977648581,7142.857142857143,0.989811261251052,0.18778322631743252,0.9935714285714285,370000.0
focalizado,9,Castilla,0.3330419610184535,7142.857142857143,0.9553277895787223,0.22293886810989666,0.9742857142857142,217142.85714285713
focalizado,9,Corregimiento de Altavista,0.3291826223582815,7142.857142857143,0.9491755059129819,0.22035542009655806,0.9742857142857142,217142.85714285713
focalizado,9,Corregimiento de San Antonio de Prado,0.3217874663141616,7142.857142857143,0.9330107658451962,0.215405089775026,0.9807142857142856,217142.85714285713
focalizado,9,Corregimiento de San Cristóbal,0.3158506949794417,7142.857142857143,0.9477741803660297,0.2114310047151665,0.9871428571428571,217142.85714285713
focalizado,9,Corregimiento de San Sebastián de Palmitas,0.4373439708907143,7142.857142857143,0.9860981986407285,0.21804024788675494,0.9807142857142856,370000.0
focalizado,9,Corregimiento de Santa Elena,0.3512606746087753,7142.857142857143,0.9526412054375595,0.23513450668295827,0.9678571428571427,217142.85714285713
focalizado,9,Doce de Octubre,0.3969320392133851,7142.857142857143,0.9927728047928286,0.19789265654678126,0.9871428571428571,370000.0
focalizado,9,Doce de octubre,0.3258947816816185,7142.857142857143,0.9550766901623766,0.21815453382763433,0.9807142857142856,217142.85714285713
focalizado,9,El Poblado,0.2290505523626347,7142.857142857143,0.8353030147115277,0.20586925534046163,0.7130923047802222,64285.71428571429
focalizado,9,Guayabal,0.2939582131169325,7142.857142857143,0.945296020788556,0.1967761392693262,0.9871428571428571,217142.85714285713
focalizado,9,La America,0.3362821805600953,7142.857142857143,0.9437424765241151,0.22510787670818905,0.9742857142857142,217142.85714285713
focalizado,9,La América,0.2453972583784103,7142.857142857143,0.822281540575336,0.2205615761404972,0.6967455987644466,64285.71428571429
focalizado,9,La Candelaria,0.3284815219046906,7142.857142857143,0.9530376283115776,0.2198861022331966,0.9807142857142856,217142.85714285713
focalizado,9,Laureles Estadio,0.2609715834417142,7142.857142857143,0.8112423941635003,0.2345596855977338,0.6811712737011427,64285.71428571429
focalizado,9,Laureles—Estadio,0.2896941836113199,7142.857142857143,0.948804503750661,0.1939217904999955,0.9935714285714285,217142.85714285713
focalizado,9,Manrique,0.4831936683707025,7142.857142857143,0.9844632483664411,0.24089886734756255,0.9678571428571427,370000.0
focalizado,9,Palmitas,0.3551841902621477,7142.857142857143,0.9456889095560067,0.2377609148871961,0.9678571428571427,217142.85714285713
focalizado,9,Poblado,0.2866218429148159,7142.857142857143,0.9593806514475911,0.1918651602927028,0.9935714285714285,217142.85714285713
focalizado,9,Popular,0.4731515803261334,7142.857142857143,0.9862850625679854,0.23589232898811274,0.9678571428571427,370000.0
focalizado,9,Robledo,0.3809290833111641,7142.857142857143,0.9905789128900419,0.18991429465297338,0.9935714285714285,370000.0
focalizado,9,San Antonio de Prado,0.3628186620871079,160000.0,0.9906215016939076,0.18088524430392103,1.0,370000.0
focalizado,9,San Cristobal,0.3782238267928748,7142.857142857143,0.9900065849438796,0.18856557410094726,0.9935714285714285,370000.0
focalizado,9,San Cristóbal,0.3277794658184306,7142.857142857143,0.9492757206077028,0.21941614466766393,0.9807142857142856,217142.85714285713
focalizado,9,San Javier,0.3989501853562258,7142.857142857143,0.9815064893652417,0.19889881443289656,0.9871428571428571,370000.0
focalizado,9,San Sebastián De Palmitas,0.3321310073097495,7142.857142857143,0.9540631554208547,0.22232907411247385,0.9742857142857142,217142.85714285713
focalizado,9,Santa Cruz,0.5004827836013235,160000.0,0.9974827940187864,0.18583578747950139,1.0,522857.14285714284
focalizado,9,Santa Elena,0.3728140632950581,160000.0,0.9844388915316257,0.18586850668357696,1.0,370000.0
focalizado,9,Villa Hermosa,0.4750997471107077,7142.857142857143,0.9775905253264372,0.2368635982793486,0.9678571428571427,370000.0
focalizado,10,Altavista,0.3704456981468046,7142.857142857143,0.9898890153701195,0.1825110681846766,0.9935714285714285,377142.85714285716
focalizado,10,Aranjuez,0.3935666572901884,7142.857142857143,0.9849656180527555,0.19390229494698863,0.9807142857142856,377142.85714285716
focalizado,10,Belen,0.3425722965511132,7142.857142857143,0.9583474053642088,0.22661580907685766,0.9678571428571427,224285.7142857143
focalizado,10,Belén,0.2777864067363451,7142.857142857143,0.943347054612729,0.18375914207562719,0.9935714285714285,224285.7142857143
focalizado,10,Buenos Aires,0.3766545977648581,7142.857142857143,0.9901586641461712,0.18557006686440564,0.9871428571428571,377142.85714285716
focalizado,10,Castilla,0.3330419610184535,7142.857142857143,0.9569601777460884,0.22031137430717287,0.9678571428571427,224285.7142857143
focalizado,10,Corregimiento de Altavista,0.3291826223582815,7142.857142857143,0.9508701407888047,0.21775837407399148,0.9678571428571427,224285.7142857143
focalizado,10,Corregimiento de San Antonio de Prado,0.3217874663141616,7142.857142857143,0.9354162584600912,0.21286638693124893,0.9742857142857142,224285.7142857143
focalizado,10,Corregimiento de San Cristóbal,0.3158506949794417,7142.857142857143,0.9496593972167848,0.20893913930245203,0.9807142857142856,224285.7142857143
focalizado,10,Corregimiento de San Sebastián de Palmitas,0.4373439708907143,7142.857142857143,0.9865708910338824,0.21547048782237532,0.9742857142857142,377142.85714285716
focalizado,10,Corregimiento de Santa Elena,0.3512606746087753,160000.0,0.9938990241418318,0.17305899691865728,1.0,377142.85714285716
focalizado,10,Doce de Octubre,0.3969320392133851,7142.857142857143,0.9930355869001785,0.19556035023747992,0.9807142857142856,377142.85714285716
focalizado,10,Doce de octubre,0.3258947816816185,7142.857142857143,0.9565139391806411,0.21558342682180864,0.9742857142857142,224285.7142857143
focalizado,10,El Poblado,0.2290505523626347,7142.857142857143,0.8412872006432329,0.2034429391168062,0.7066637333516508,71428.57142857143
focalizado,10,Guayabal,0.2939582131169325,7142.857142857143,0.9471907968799708,0.19445699191365198,0.9807142857142856,224285.7142857143
focalizado,10,La America,0.3362821805600953,7142.857142857143,0.9457317186903493,0.22245481958984253,0.9678571428571427,224285.7142857143
focalizado,10,La América,0.2453972583784103,7142.857142857143,0.8287114919105019,0.2179621004216985,0.6903170273358752,71428.57142857143
focalizado,10,La Candelaria,0.3284815219046906,7142.857142857143,0.9547305066978395,0.21729458745687677,0.9742857142857142,224285.7142857143
focalizado,10,Laureles Estadio,0.2609715834417142,7142.857142857143,0.817235866169514,0.23179523216033193,0.6747427022725713,71428.57142857143
focalizado,10,Laureles—Estadio,0.2896941836113199,7142.857142857143,0.950509794963497,0.19163628368338842,0.9871428571428571,224285.7142857143
focalizado,10,Manrique,0.4831936683707025,160000.0,0.9972437168186711,0.17730156636780603,1.0,530000.0
focalizado,10,Palmitas,0.3551841902621477,160000.0,0.991501818125623,0.17499203335697633,1.0,377142.85714285716
focalizado,10,Poblado,0.2866218429148159,7142.857142857143,0.9609534994538144,0.18960389233211025,0.9871428571428571,224285.7142857143
focalizado,10,Popular,0.4731515803261334,160000.0,0.9981266144612129,0.173616754135251,1.0,530000.0
focalizado,10,Robledo,0.3809290833111641,7142.857142857143,0.9908777803708657,0.18767601903742048,0.9871428571428571,377142.85714285716
focalizado,10,San Antonio de Prado,0.3628186620871079,7142.857142857143,0.990965856492766,0.17875338249605338,0.9935714285714285,377142.85714285716
focalizado,10,San Cristobal,0.3782238267928748,7142.857142857143,0.9903260685824455,0.18634319412047182,0.9871428571428571,377142.85714285716
focalizado,10,San Cristóbal,0.3277794658184306,7142.857142857143,0.9512138830698597,0.21683016867693788,0.9742857142857142,224285.7142857143
focalizado,10,San Javier,0.3989501853562258,7142.857142857143,0.9821686500388932,0.19655464983422313,0.9807142857142856,377142.85714285716
focalizado,10,San Sebastián De Palmitas,0.3321310073097495,7142.857142857143,0.9555946769321899,0.21970876716757684,0.9678571428571427,224285.7142857143
focalizado,10,Santa Cruz,0.5004827836013235,7142.857142857143,0.9975807394112272,0.18364557998420727,0.9935714285714285,530000.0
focalizado,10,Santa Elena,0.3728140632950581,7142.857142857143,0.9850068033873958,0.18367791356909194,0.9935714285714285,377142.85714285716
focalizado,10,Villa Hermosa,0.4750997471107077,160000.0,0.9936605950039156,0.17433160833360056,1.0,530000.0
distribuido,1,Altavista,0.3704456981468046,30303.030303030304,0.6847208242546908,0.35192341323946436,0.6995543018531953,30303.030303030304
distribuido,1,Aranjuez,0.3935666572901884,30303.030303030304,0.6649579731132206,0.373888324425679,0.6764333427098116,30303.030303030304
distribuido,1,Belen,0.3425722965511132,30303.030303030304,0.7085275449540053,0.32544368172355753,0.7274277034488867,30303.030303030304
distribuido,1,Belén,0.2777864067363451,30303.030303030304,0.7653440657984762,0.2638970863995278,0.7922135932636548,30303.030303030304
distribuido,1,Buenos Aires,0.3766545977648581,30303.030303030304,0.6794831665470624,0.3578218678766152,0.6933454022351418,30303.030303030304
distribuido,1,Castilla,0.3330419610184535,30303.030303030304,0.7131742217534411,0.3163898629675308,0.7369580389815464,30303.030303030304
distribuido,1,Corregimiento de Altavista,0.3291826223582815,30303.030303030304,0.7210152216751455,0.3127234912403674,0.7408173776417185,30303.030303030304
distribuido,1,Corregimiento de San Antonio de Prado,0.3217874663141616,30303.030303030304,0.7258354597590395,0.3056980929984535,0.7482125336858384,30303.030303030304
distribuido,1,Corregimiento de San Cristóbal,0.3158506949794417,30303.030303030304,0.7310129601337064,0.3000581602304696,0.7541493050205582,30303.030303030304
distribuido,1,Corregimiento de San Sebastián de Palmitas,0.4373439708907143,30303.030303030304,0.6286377360887546,0.4154767723461786,0.6326560291092856,30303.030303030304
distribuido,1,Corregimiento de Santa Elena,0.3512606746087753,30303.030303030304,0.7020404045308606,0.33369764087833653,0.7187393253912246,30303.030303030304
distribuido,1,Doce de Octubre,0.3969320392133851,30303.030303030304,0.6660716695852446,0.3770854372527158,0.6730679607866149,30303.030303030304
distribuido,1,Doce de octubre,0.3258947816816185,30303.030303030304,0.7245943936533293,0.30960004259753754,0.7441052183183815,30303.030303030304
distribuido,1,El Poblado,0.2290505523626347,30303.030303030304,0.8054968684670121,0.21759802474450293,0.8409494476373652,30303.030303030304
distribuido,1,Guayabal,0.2939582131169325,30303.030303030304,0.7485077511086256,0.27926030246108585,0.7760417868830675,30303.030303030304
distribuido,1,La America,0.3362821805600953,30303.030303030304,0.7116010499728862,0.3194680715320905,0.7337178194399047,30303.030303030304
distribuido,1,La América,0.2453972583784103,30303.030303030304,0.7918657181233093,0.2331273954594898,0.8246027416215896,30303.030303030304
distribuido,1,La Candelaria,0.3284815219046906,30303.030303030304,0.7240207000719634,0.31205744580945605,0.7415184780953094,30303.030303030304
distribuido,1,Laureles Estadio,0.2609715834417142,30303.030303030304,0.7782556885075486,0.24792300426962852,0.8090284165582857,30303.030303030304
distribuido,1,Laureles—Estadio,0.2896941836113199,30303.030303030304,0.7535289346319697,0.2752094744307539,0.7803058163886801,30303.030303030304
distribuido,1,Manrique,0.4831936683707025,30303.030303030304,0.5912125136550613,0.45903398495216735,0.5868063316292974,30303.030303030304
distribuido,1,Palmitas,0.3551841902621477,30303.030303030304,0.6942213659545552,0.3374249807490403,0.7148158097378522,30303.030303030304
distribuido,1,Poblado,0.2866218429148159,30303.030303030304,0.755700142271353,0.2722907507690751,0.783378157085184,30303.030303030304
distribuido,1,Popular,0.4731515803261334,30303.030303030304,0.5995612752770066,0.4494940013098267,0.5968484196738665,30303.030303030304
distribuido,1,Robledo,0.3809290833111641,30303.030303030304,0.6787055676746296,0.36188262914560587,0.6890709166888359,30303.030303030304
distribuido,1,San Antonio de Prado,0.3628186620871079,30303.030303030304,0.6909493502067743,0.3446777289827525,0.7071813379128921,30303.030303030304
distribuido,1,San Cristobal,0.3782238267928748,30303.030303030304,0.6795780400239759,0.35931263545323106,0.6917761732071251,30303.030303030304
distribuido,1,San Cristóbal,0.3277794658184306,30303.030303030304,0.7219976485930577,0.31139049252750906,0.7422205341815694,30303.030303030304
distribuido,1,San Javier,0.3989501853562258,30303.030303030304,0.663233163137269,0.3790026760884145,0.6710498146437741,30303.030303030304
distribuido,1,San Sebastián De Palmitas,0.3321310073097495,30303.030303030304,0.7149156266713792,0.315524456944262,0.7378689926902505,30303.030303030304
distribuido,1,Santa Cruz,0.5004827836013235,30303.030303030304,0.5767226315831708,0.4754586444212573,0.5695172163986765,30303.030303030304
distribuido,1,Santa Elena,0.3728140632950581,30303.030303030304,0.6788732874403336,0.3541733601303052,0.6971859367049419,30303.030303030304
distribuido,1,Villa Hermosa,0.4750997471107077,30303.030303030304,0.5868296993993483,0.4513447597551723,0.5949002528892923,30303.030303030304
distribuido,2,Altavista,0.3704456981468046,30303.030303030304,0.7305776505523306,0.33432724257749113,0.7695543018531953,60606.06060606061
distribuido,2,Aranjuez,0.3935666572901884,30303.030303030304,0.7129130157399547,0.355193908204395,0.7464333427098115,60606.06060606061
distribuido,2,Belen,0.3425722965511132,30303.030303030304,0.7541634140044094,0.30917149763737967,0.7974277034488867,60606.06060606061
distribuido,2,Belén,0.2777864067363451,30303.030303030304,0.8017115104429439,0.2507022320795514,0.8622135932636548,60606.06060606061
distribuido,2,Buenos Aires,0.3766545977648581,30303.030303030304,0.7246301867463338,0.3399307744827844,0.7633454022351418,60606.06060606061
distribuido,2,Castilla,0.3330419610184535,30303.030303030304,0.7580209267382342,0.30057036981915425,0.8069580389815464,60606.06060606061
distribuido,2,Corregimiento de Altavista,0.3291826223582815,30303.030303030304,0.7607659434281903,0.29708731667834903,0.8108173776417185,60606.06060606061
distribuido,2,Corregimiento de San Antonio de Prado,0.3217874663141616,30303.030303030304,0.7667828032615881,0.2904131883485308,0.8182125336858384,60606.06060606061
distribuido,2,Corregimiento de San Cristóbal,0.3158506949794417,30303.030303030304,0.7707681018789763,0.2850552522189461,0.8241493050205582,60606.06060606061
distribuido,2,Corregimiento de San Sebastián de Palmitas,0.4373439708907143,30303.030303030304,0.6846607598052146,0.3947029337288696,0.7026560291092856,60606.06060606061
distribuido,2,Corregimiento de Santa Elena,0.3512606746087753,30303.030303030304,0.7485637479329109,0.3170127588344197,0.7887393253912246,60606.06060606061
distribuido,2,Doce de Octubre,0.3969320392133851,30303.030303030304,0.7177598025320059,0.35823116539008,0.7430679607866149,60606.06060606061
distribuido,2,Doce de octubre,0.3258947816816185,30303.030303030304,0.7666279369950696,0.29412004046766066,0.8141052183183815,60606.06060606061
distribuido,2,El Poblado,0.2290505523626347,30303.030303030304,0.8356204652496395,0.20671812350727778,0.9109494476373652,60606.06060606061
distribuido,2,Guayabal,0.2939582131169325,30303.030303030304,0.787134116232021,0.26529728733803154,0.8460417868830674,60606.06060606061
distribuido,2,La America,0.3362821805600953,30303.030303030304,0.7535047278530663,0.30349466795548596,0.8037178194399046,60606.06060606061
distribuido,2,La América,0.2453972583784103,30303.030303030304,0.8219660390239334,0.2214710256865153,0.8946027416215896,60606.06060606061
distribuido,2,La Candelaria,0.3284815219046906,30303.030303030304,0.7644448336965356,0.29645457351898324,0.8115184780953093,60606.06060606061
distribuido,2,Laureles Estadio,0.2609715834417142,30303.030303030304,0.8123477561480442,0.23552685405614707,0.8790284165582857,60606.06060606061
distribuido,2,Laureles—Estadio,0.2896941836113199,30303.030303030304,0.7900372475528078,0.2614490007092162,0.8503058163886801,60606.06060606061
distribuido,2,Manrique,0.4831936683707025,30303.030303030304,0.6596918398367576,0.436082285704559,0.6568063316292974,60606.06060606061
distribuido,2,Palmitas,0.3551841902621477,30303.030303030304,0.7382092449031213,0.3205537317115883,0.7848158097378521,60606.06060606061
distribuido,2,Poblado,0.2866218429148159,30303.030303030304,0.7903317091175172,0.25867621323062134,0.8533781570851839,60606.06060606061
distribuido,2,Popular,0.4731515803261334,30303.030303030304,0.6619350331443412,0.42701930124433535,0.6668484196738664,60606.06060606061
distribuido,2,Robledo,0.3809290833111641,30303.030303030304,0.7303259761429921,0.3437884976883256,0.7590709166888359,60606.06060606061
distribuido,2,San Antonio de Prado,0.3628186620871079,30303.030303030304,0.7384790825860048,0.32744384253361486,0.777181337912892,60606.06060606061
distribuido,2,San Cristobal,0.3782238267928748,30303.030303030304,0.7296499407617064,0.34134700368056947,0.7617761732071251,60606.06060606061
distribuido,2,San Cristóbal,0.3277794658184306,30303.030303030304,0.7666719557364471,0.2958209679011336,0.8122205341815694,60606.06060606061
distribuido,2,San Javier,0.3989501853562258,30303.030303030304,0.7135106986491072,0.36005254228399375,0.7410498146437741,60606.06060606061
distribuido,2,San Sebastián De Palmitas,0.3321310073097495,30303.030303030304,0.7546358075027252,0.29974823409704887,0.8078689926902505,60606.06060606061
distribuido,2,Santa Cruz,0.5004827836013235,30303.030303030304,0.6385251171369303,0.45168571220019443,0.6395172163986764,60606.06060606061
distribuido,2,Santa Elena,0.3728140632950581,30303.030303030304,0.729337296438977,0.33646469212378993,0.7671859367049418,60606.06060606061
distribuido,2,Villa Hermosa,0.4750997471107077,30303.030303030304,0.6443316066818707,0.4287775217674137,0.6649002528892922,60606.06060606061
distribuido,3,Altavista,0.3704456981468046,30303.030303030304,0.7710587586236805,0.3176108804486166,0.8395543018531952,90909.09090909091
distribuido,3,Aranjuez,0.3935666572901884,30303.030303030304,0.7565213220024276,0.33743421279417524,0.8164333427098115,90909.09090909091
distribuido,3,Belen,0.3425722965511132,30303.030303030304,0.7904570211510124,0.2937129227555107,0.8674277034488866,90909.09090909091
distribuido,3,Belén,0.2777864067363451,30303.030303030304,0.832530943078293,0.2381671204755738,0.9322135932636547,90909.09090909091
distribuido,3,Buenos Aires,0.3766545977648581,30303.030303030304,0.7671351278016264,0.32293423575864516,0.8333454022351418,90909.09090909091
distribuido,3,Castilla,0.3330419610184535,30303.030303030304,0.7985307798393612,0.28554185132819654,0.8769580389815463,90909.09090909091
distribuido,3,Corregimiento de Altavista,0.3291826223582815,30303.030303030304,0.7977634324441727,0.28223295084443156,0.8808173776417184,90909.09090909091
distribuido,3,Corregimiento de San Antonio de Prado,0.3217874663141616,30303.030303030304,0.8006994575250441,0.2758925289311043,0.8882125336858383,90909.09090909091
distribuido,3,Corregimiento de San Cristóbal,0.3158506949794417,30303.030303030304,0.8041870221337507,0.2708024896079988,0.8941493050205581,90909.09090909091
distribuido,3,Corregimiento de San Sebastián de Palmitas,0.4373439708907143,30303.030303030304,0.7299949196897374,0.3749677870424261,0.7726560291092855,90909.09090909091
distribuido,3,Corregimiento de Santa Elena,0.3512606746087753,30303.030303030304,0.7880749564541444,0.3011621208926987,0.8587393253912246,90909.09090909091
distribuido,3,Doce de Octubre,0.3969320392133851,30303.030303030304,0.7588959595679863,0.34031960712057596,0.8130679607866148,90909.09090909091
distribuido,3,Doce de octubre,0.3258947816816185,30303.030303030304,0.8015107696830079,0.2794140384442776,0.8841052183183814,90909.09090909091
distribuido,3,El Poblado,0.2290505523626347,30303.030303030304,0.861201170581789,0.19638221733191388,0.9809494476373651,90909.09090909091
distribuido,3,Guayabal,0.2939582131169325,30303.030303030304,0.8179089943806296,0.25203242297112993,0.9160417868830674,90909.09090909091
distribuido,3,La America,0.3362821805600953,30303.030303030304,0.7899361289276559,0.28831993455771165,0.8737178194399046,90909.09090909091
distribuido,3,La América,0.2453972583784103,30303.030303030304,0.8462125470166711,0.21039747440218953,0.9646027416215895,90909.09090909091
distribuido,3,La Candelaria,0.3284815219046906,30303.030303030304,0.7978657329085982,0.28163184484303405,0.8815184780953093,90909.09090909091
distribuido,3,Laureles Estadio,0.2609715834417142,30303.030303030304,0.8396965651383557,0.2237505113533397,0.9490284165582856,90909.09090909091
distribuido,3,Laureles—Estadio,0.2896941836113199,30303.030303030304,0.8221863678312051,0.24837655067375536,0.92030581638868,90909.09090909091
distribuido,3,Manrique,0.4831936683707025,30303.030303030304,0.7137842301090869,0.414278171419331,0.7268063316292973,90909.09090909091
distribuido,3,Palmitas,0.3551841902621477,30303.030303030304,0.7774415998604355,0.3045260451260089,0.8548158097378521,90909.09090909091
distribuido,3,Poblado,0.2866218429148159,30303.030303030304,0.8221929512627713,0.24574240256909027,0.9233781570851839,90909.09090909091
distribuido,3,Popular,0.4731515803261334,30303.030303030304,0.7130706623652702,0.40566833618211856,0.7368484196738664,90909.09090909091
distribuido,3,Robledo,0.3809290833111641,30303.030303030304,0.7729710284783545,0.3265990728039093,0.8290709166888358,90909.09090909091
distribuido,3,San Antonio de Prado,0.3628186620871079,30303.030303030304,0.7794594532317334,0.3110716504069341,0.847181337912892,90909.09090909091
distribuido,3,San Cristobal,0.3782238267928748,30303.030303030304,0.7707573971777021,0.324279653496541,0.831776173207125,90909.09090909091
distribuido,3,San Cristóbal,0.3277794658184306,30303.030303030304,0.799902049947113,0.2810299195060769,0.8822205341815693,90909.09090909091
