Comuna,Año,idx_desempleo,idx_habitat,idx_educacion,idx_riesgo_clima,idx_pobreza,idx_tejido_social,ivc
Corregimiento de San Sebastián de Palmitas,2014,0.4505633008872951,0.2693209521516684,0.304192607755478,0.5,0.6972826188486555,0.4036049053648597,0.431811706365083
Corregimiento de San Sebastián de Palmitas,2015,0.5255571003553678,0.3658924312571528,0.32254332566056637,0.5,0.909519320932874,0.4036049053648597,0.5049303788310583
Corregimiento de San Sebastián de Palmitas,2016,0.4401709021342306,0.3594149380618926,0.31285684485789833,0.5,0.48288556639678126,0.4036049053648597,0.4088969376028478
Corregimiento de San Sebastián de Palmitas,2017,0.47564315096424714,0.3337765391370511,0.29911382231935973,0.5,0.38640426605090894,0.4036049053648597,0.3906441243338957
Corregimiento de San Sebastián de Palmitas,2018,0.4782943430342896,0.38128907290581443,0.30508908639184973,0.5,0.40085514000719585,0.4036049053648597,0.40347864503709263
Corregimiento de San Sebastián de Palmitas,2019,0.48734325308185994,0.38128907290581443,0.31264851392636384,0.5,0.46355104835112615,0.4036049053648597,0.41789759884182254
Corregimiento de San Sebastián de Palmitas,2021,0.5040490902669036,0.4320525822385538,0.3120791778831533,0.5,0.4348086228674336,0.4036049053648597,0.42483534156743713
Corregimiento de San Sebastián de Palmitas,2022,0.5084956401485174,0.3231309367508854,0.2985792727666417,0.5,0.3369365126041422,0.4036049053648597,0.38559041229728114
Corregimiento de San Sebastián de Palmitas,2023,0.548575589606136,0.3231309367508854,0.31607200687143416,0.5,0.3713656292419758,0.4036049053648597,0.4023180123336893
Corregimiento de San Sebastián de Palmitas,2024,0.548575589606136,0.3231309367508854,0.31607200687143416,0.5,0.5640084013056136,0.4036049053648597,0.43734397089071436
Corregimiento de Santa Elena,2010,0.36163243886682367,0.25488351667788256,0.32865338588262444,0.5,0.6415597705490667,0.4036049053648597,0.4073334576984104
Corregimiento de Santa Elena,2011,0.41951918016330225,0.4782166867261357,0.2888099623331106,0.5,0.35994898644592943,0.4036049053648597,0.4000181310969705
Corregimiento de Santa Elena,2012,0.47150782613358055,0.48998458448741355,0.3078784835270522,0.5,0.9999999999999998,0.4036049053648597,0.5314501453659829
Corregimiento de Santa Elena,2013,0.4660483815899378,0.3519025991596565,0.3072252251201864,0.5,0.8233978220829562,0.4036049053648597,0.47312344242138127
